gazetteer_name,gaode_map_item,place_type,match_status,visual_priority,occurrence_count,in_curated_checklist,primary_year,earliest_year,latest_year,year_list,year_count,time_type,year_source,time_anchor_note,lon,lat,coord_source,coord_status,coord_crs,coord_note,gaode_check_action,first_context,time_context,notes
兴隆河,兴隆河,waterway,review,medium,3,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、下塔里桥、石湖东路公路桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
宝尹泥河港梁家桥,宝尹泥河港梁家桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,0宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利,2迎春南路钱家桥1995.10简支空心板梁4239.6迎春南路7号桥1998.3简支空心板梁1335.3迎春南路8号桥1998.3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥,
宝尹泥河港迎丰桥,宝尹泥河港迎丰桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号,5.10简支空心板梁1213.2迎春南路钱家桥1995.10简支空心板梁4239.6迎春南路7号桥1998.3简支空心板梁1335.3迎春南路8号桥1998.3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥,
宝尹泥河田潘家桥,宝尹泥河田潘家桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村,017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,
宝尹西南港红星桥,宝尹西南港红星桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连,3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、,
澹台湖北运河,澹台湖北运河,waterway,review,medium,1,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
牛桩浜东港,牛桩浜东港,waterway,review,medium,3,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施环境、卫生、,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
牛桩浜桥,牛桩浜桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,欣桥、迎丰桥、梁家桥、跃进1号桥、跃进2号桥、胜利桥、红星桥、朱家桥、公路桥、兴福庵桥、潘家桥、牛桩浜桥、金家桥、新开河桥、外浜桥、钱家桥、朱塔浜水泥桥、朱塔浜木头桥、幸福桥、塘角桥、下田竹头桥、兴隆,-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,
钱家村河,钱家村河,waterway,review,medium,4,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,丰路；构筑了古塘河桥、下塔里桥、石湖东路公路桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
下田村南港河,下田村南港河,waterway,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,园居民生活区奠基动工。一、王家浜（村）王家浜位于境域东南，东为尤字港，南临南浜，西为泥和田，北连下田村南港河（又名马桶河）。1950年3月，王家浜隶属吴县车坊区宝带乡；4月15日，隶属吴县枫桥区尹西乡。1,,
东湖,东湖,water,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,水利局核准。是月20日，苏州市人民政府同意设立并批复成立吴中区城南街道办事处，下辖宝带桥、红庄、东湖、南石湖、龙南、新江、碧波、白云街、南港、吴中商城、盛丰苑、商贸城、桂苑等13个社区（村）居委会,,
太太庙,太太庙,religious_site,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,场所，现在里面竖立着一块《重修宝带桥记碑》。宝带桥的北面是一块空地，村民在那里造了一座澹台子祠暨太太庙，供奉澹台灭明、太太等。澹台灭明就是孔子的学生，宝带桥就建在澹台湖上，供奉澹台灭明顺理成章。录自,,
威尼斯花园,威尼斯花园,residential,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,就在澹台湖大桥南端的东侧。新建的澹台湖公园，北临京杭大运河，东北部是澹台湖与运河的交汇处，东南是威尼斯花园别墅，西靠澹台湖大桥南端，正南面向白云街，大门就设在此处，与威尼斯花园大门相邻。公园大约有百八十,,
宝南下田村兴隆桥,宝南下田村兴隆桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,,
宝南下田村塘角桥,宝南下田村塘角桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内,,
宝南下田村幸福桥,宝南下田村幸福桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2,,
宝南中心河,宝南中心河,waterway,review,medium,4,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,域在20世纪90年代初期，共有大小内河流39条，总长度16555米。南北纵向的骨干河道有古运河、宝南中心河（原北为廿五港，南为泥河田港）和古塘河；东西纵向的骨干河道有泥河田港（原为宝尹南港河）、跃进河、,,
宝南拼线厂,宝南拼线厂,industry,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,南村的钱家村、金家村拆除原简易竹桥、木桥，建起石拱桥。1985年4月，宝南织布厂迁移扩容。6月，宝南拼线厂就地扩容。10月，宝南汽车改装厂成立开业。11月，开展第一个五年普法教育，简称“一五”普法教育。,,
宝南朱塔浜木头桥,宝南朱塔浜木头桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,03.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2,,
宝南朱塔浜水泥桥,宝南朱塔浜水泥桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,02.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2,,
宝南汽车改装厂,宝南汽车改装厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,易竹桥、木桥，建起石拱桥。1985年4月，宝南织布厂迁移扩容。6月，宝南拼线厂就地扩容。10月，宝南汽车改装厂成立开业。11月，开展第一个五年普法教育，简称“一五”普法教育。是年，长桥公社始建治安联防队，境,,
宝南西下田竹头桥,宝南西下田竹头桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡,,
宝南钱家村外浜桥,宝南钱家村外浜桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004,,
宝尹制件厂,宝尹制件厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,游》明信片图录。12月15日，撤乡建镇，实行镇管村体制，长桥乡改称长桥镇，境域隶属长桥镇。是年，宝尹制件厂建成投产。1987年4月15日，宝尹村陈志明当选吴县第九届人民代表大会代表；28日，宝尹村江根土,,
宝尹南港河,宝尹南港河,waterway,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,道有古运河、宝南中心河（原北为廿五港，南为泥河田港）和古塘河；东西纵向的骨干河道有泥河田港（原为宝尹南港河）、跃进河、金家村河、马桶港（原为宝南南港河）和苏南运河。加之各自然村的内河小溪，纵横交叉，起着,,
宝尹村泥河,宝尹村泥河,waterway,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,田、小村等5个居民生活小区，采用公拆自建方法，开始迁居。5月，居民生活区开始第一期拆迁改造搬迁：宝尹村泥河田114户、港南浜6户、王家浜63户，共计183户居民搬迁至朱塔浜居民生活区（后改名宝尹花园）。,,
宝尹村自建水塔,宝尹村自建水塔,heritage,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,苏州外文书店发行的《苏州风光》明信片图录，入选中国图书进出口公司出版的《苏州》明信片图录。4月，宝尹村自建水塔，村民喝上自来水。6月中旬，持续高温10多天，境域大旱。151989年4月，苏州市人民政府,,
宝尹酱品厂,宝尹酱品厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,局发行的《苏州》明信片图录，入选人民中国杂志社出版、苏州外文书店发行的《苏州》明信片图录。是年，宝尹酱品厂、宝南纸箱厂建成投产。是年，宝南村首建村部办公楼，建筑面积为360平方米，占地面积为1650平方,,
小村廿五基桥,小村廿五基桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,位于吴家角西1台，位于馨欣桥边1台，均为50千伏安。同年，在金星第24社安装3台变压器，其中位于小村廿五基桥旁1台，位于钱家村1台，位于幸福桥东（饲料加工厂旁）1台，也均为50千伏安。1980年居民电视机,,
新华内河,新华内河,waterway,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施环境、卫生、安全等长效管理。宝带桥社区历,,
新华大队织布厂,新华大队织布厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,0天无雨。11月下旬，150名基干民兵参加太浦河二期工程施工。是年，境内基本消灭血吸虫病。是年，新华大队织布厂、金星大队眼镜厂建成投产。1979年3月，根据中央文件精神，对13名改造好的地、富、反、坏分子“,,
新华拼线厂,新华拼线厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,平整土地，至翌年12月，开挖河道4条。11月25日，组织150名基干民兵参加浏河拓宽工程。是年，新华拼线厂建成投产。1976年1月8日，周恩来逝世，村民自觉佩戴黑纱，开展悼念活动。是月，公社建立地震领导,,
朱塔浜木头桥,朱塔浜木头桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、朱家桥、公路桥、兴福庵桥、潘家桥、牛桩浜桥、金家桥、新开河桥、外浜桥、钱家桥、朱塔浜水泥桥、朱塔浜木头桥、幸福桥、塘角桥、下田竹头桥、兴隆桥等23座。为了保护宝带桥古迹，苏（苏州）嘉（嘉兴）公路改道，,,
朱塔浜水泥桥,朱塔浜水泥桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,、胜利桥、红星桥、朱家桥、公路桥、兴福庵桥、潘家桥、牛桩浜桥、金家桥、新开河桥、外浜桥、钱家桥、朱塔浜水泥桥、朱塔浜木头桥、幸福桥、塘角桥、下田竹头桥、兴隆桥等23座。为了保护宝带桥古迹，苏（苏州）嘉（嘉,,
澹台湖上景观桥,澹台湖上景观桥,bridge,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,观前街东醋坊桥，人民路上饮马桥。拙政园里九曲桥，环城河上渡僧桥。古城苏州风光好，东南西北都有桥。澹台湖上景观桥，连环桥洞宝带桥。王江泾大桥高又高，不及彩云桥半身高。说书先生琵琶桥，年老体弱走平板桥。古城苏州,,
田度里小区公园,田度里小区公园,park,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,月，苏州市文化广电新闻出版局授予宝带桥社区“苏州市有线高清互动社区（村）”称号。是年，朱塔浜建成田度里小区公园、老年活动中心。是年，宝带桥社区投资90万元，在钱家新村、朱塔浜和下田村居民生活小区安装技防监控,,
西下田生活小区,西下田生活小区,residential,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,压器，宝带桥大厦安装2台2000千伏安变压器。宝尹花园生活小区安装8台变压器，每台350千伏安。西下田生活小区安装7台变压器，每台315千伏安。钱家新村安装11台变压器，每台315千伏安。境域合计安装变压电,,
金星内河,金星内河,waterway,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施环境、卫生、安全等长效管理。宝,,
金星北港河,金星北港河,waterway,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,厂名创办时间地址经营项目注册资金/万元厂区面积/平方米从业人员/个备注牛桩浜砖瓦厂1973.11金星北港河南砖、瓦1.313000181987.5停办新华并线厂1975.3宝带桥南棉纱加工、并线4198,,
金星塑料厂,金星塑料厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,至3时，8号台风袭击境域，最大风力达11级并连降暴雨，境内部分低洼稻田被淹，老旧房屋被毁。是年，金星塑料厂建成投产。1978年1月10日，150名基干民兵参加东太湖复堤工程建设。5月至9月，大旱，7月至,,
金星大队眼镜厂,金星大队眼镜厂,industry,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,下旬，150名基干民兵参加太浦河二期工程施工。是年，境内基本消灭血吸虫病。是年，新华大队织布厂、金星大队眼镜厂建成投产。1979年3月，根据中央文件精神，对13名改造好的地、富、反、坏分子“摘帽”。4月，长,,
金鸡湖,金鸡湖,water,review,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,《吴地记》以为子羽宅所陷。自此东过宝带桥入运河，分流入黄天荡、入陈湖（即今澄湖）、入金泾淹（即今金鸡湖）。”对于澹台灭明的墓葬所在，《姑苏志》第三十四卷同时记载：“澹台灭明墓在澹台湖傍，或曰在吴县西,,
钱家花园,钱家花园,residential,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,宅396钱家新村202号老村改造董才男自建住宅396钱家新村203号老村改造王庆丰自建住宅396钱家花园204号老村改造沈云龙自建住宅396钱家新村205号老村改造钱春龙自建住宅396钱家新村206号,,
黄天荡,黄天荡,water,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,观光之地。75第一节澹台湖澹台湖位于苏州古城之南，西界太湖，东过宝带桥入运河，分流入黄天荡、金泾河；直北正行经葑门环城为濠，至娄门东入娄江。澹台湖因春秋时期孔子弟子澹台灭明而得名。唐代的,,
宝带桥村,宝带桥村,historic_settlement,manual,medium,2,1,,,,,0,无明确时间,,,,,,missing,,,高德底图未必有历史地名标签，需人工补点或补面,和住所第五条名称：苏州市吴中区城南街道宝带桥社区股份合作社。第六条住所：苏州市吴中区城南街道宝带桥村。第三章业务范围第七条业务范围：本社自有资产的经营、管理、投资，本社房屋出租，物业管理，为合,,
郭巷公社,郭巷公社,historic_admin,manual,medium,4,1,,,,,0,无明确时间,,,,,,missing,,,高德底图未必有历史地名标签，需人工补点或补面,医疗费由公社、大队集体负担。是年，江苏农科院副院长、全国劳动生产模范陈永康率领10多名科技人员至郭巷公社长桥大队政点，做水稻高产示范试验，其间多次至境内指导和推广水稻高产栽培技术。1963年3月5日，,,
金星24社,金星24社,historic_admin,manual,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,高德底图未必有历史地名标签，需人工补点或补面,。10月8日，宝带桥被列为江苏省文物保护单位。是年，长桥乡开展建立农业生产高级合作社运动，境域建金星24社、25社两个高级农业生产合作社。1957年3月，吴县撤区并乡，长桥乡并入郭巷乡，境域归属郭巷乡。,,
金星25社,金星25社,historic_admin,manual,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,高德底图未必有历史地名标签，需人工补点或补面,民公社成立，实行集工农商学于一体、政社合一的体制，境域归属郭巷人民公社。金星24社改称新华大队，金星25社改称金星大队。是月，金星、新华大队实行营连制，大办食堂，并提出“放开肚皮吃饭，鼓足干劲生产”等口,,
吴中高新区,吴中高新区,admin_context,context,low,3,1,,,,,0,无明确时间,,,,,,missing,,,作为边界/方位参照，不一定在辖区内单独标注,1概述宝带桥社区坐落在长江三角洲腹地、上海经济区大都市圈内，东依大运河，分别与郭巷街道、吴中高新区相望，南接城南街道红庄社区，西连新江、龙南社区，北临江南运河；迎春南路穿越境域南北，石湖东路贯通,,
吴江区,吴江区,admin_context,context,low,1,1,,,,,0,无明确时间,,,,,,missing,,,作为边界/方位参照，不一定在辖区内单独标注,成立，是月，宝带桥社区境域划归吴县淞北区尹山乡。翌年3月，尹山乡析分长桥、宝带、尹山及青树（今属吴江区境域）4个乡，境域隶属宝带乡。4月，宝带乡并入长桥乡，青树乡并入尹西乡，境内金家村、钱家村、朱塔,,
